s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.7372381E+001, 5.5416260E+002,-2.3433161E+002,-2.7525950E+002,-1.1819418E+000, 1.8699628E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6911102E+001, 6.2089169E+001, 3.3298786E-002, 3.3298786E-002
 1.7401896E+001, 6.0264804E+002,-2.5113142E+002,-3.1864101E+002,-1.2149521E+000, 1.9887042E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9208093E+001, 5.1547701E+001, 3.3298786E-002, 3.3298786E-002
 1.7432335E+001, 6.4259972E+002,-2.6818135E+002,-3.4268990E+002,-1.3352543E+000, 2.1185485E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5123705E+001, 5.1578705E+001, 3.3298786E-002, 3.3298786E-002
 1.7461744E+001, 6.5002084E+002,-2.6867723E+002,-3.5581987E+002,-1.6789866E+000, 2.1700736E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8348799E+001, 4.5545491E+001, 3.3298786E-002, 3.3298786E-002
 1.7491192E+001, 6.5385306E+002,-2.7557342E+002,-3.8498774E+002,-1.8760083E+000, 2.0612805E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3020829E+001, 1.2028698E+001, 3.3298786E-002, 3.3298786E-002
 1.7521374E+001, 6.2425524E+002,-2.6355232E+002,-4.1921547E+002,-2.0836699E+000, 1.9380780E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0335686E+001,-4.1215436E+001, 3.3298786E-002, 3.3298786E-002
 1.7551931E+001, 5.8407866E+002,-2.4372522E+002,-4.5208836E+002,-2.2074348E+000, 1.8557616E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2671074E+001,-9.5384742E+001, 3.3298786E-002, 3.3298786E-002
 1.7580980E+001, 5.6770030E+002,-2.3547880E+002,-4.6185619E+002,-2.3897994E+000, 1.8359751E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1202894E+002,-1.1366474E+002, 3.3298786E-002, 3.3298786E-002
 1.7610649E+001, 5.6432261E+002,-2.3518535E+002,-4.3559672E+002,-2.4862685E+000, 1.8032063E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7399715E+001,-9.0913665E+001, 3.3298786E-002, 3.3298786E-002
 1.7641212E+001, 5.6451849E+002,-2.3403591E+002,-4.0934187E+002,-2.4950503E+000, 1.8119347E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8889967E+001,-6.3234999E+001, 3.3298786E-002, 3.3298786E-002
 1.7671665E+001, 5.6407556E+002,-2.3172897E+002,-3.9990835E+002,-2.5188559E+000, 1.8206093E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9092549E+001,-5.1874524E+001, 3.3298786E-002, 3.3298786E-002
 1.7700525E+001, 5.9021517E+002,-2.4455038E+002,-3.6925152E+002,-2.1612320E+000, 1.7976486E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5971228E+000,-7.7714749E+000, 3.3298786E-002, 3.3298786E-002
 1.7732325E+001, 6.3909150E+002,-2.6167540E+002,-3.3936831E+002,-2.0486377E+000, 1.8707307E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2151211E+001, 5.4706463E+001, 3.3298786E-002, 3.3298786E-002
 1.7761505E+001, 6.5877216E+002,-2.7140161E+002,-3.2437864E+002,-2.0958089E+000, 1.8795035E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0116793E+001, 7.9691137E+001, 3.3298786E-002, 3.3298786E-002
 1.7791138E+001, 6.6773304E+002,-2.7852260E+002,-3.1348891E+002,-2.2170801E+000, 1.8993623E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5081505E+001, 9.2498072E+001, 3.3298786E-002, 3.3298786E-002
 1.7820335E+001, 6.6441277E+002,-2.7858101E+002,-3.1756551E+002,-2.3789596E+000, 1.8940587E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0357018E+001, 8.4827881E+001, 3.3298786E-002, 3.3298786E-002
 1.7850672E+001, 6.7838846E+002,-2.8440840E+002,-3.1292307E+002,-2.4681991E+000, 1.9196085E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0667381E+002, 9.7784878E+001, 3.3298786E-002, 3.3298786E-002
 1.7881235E+001, 6.7325491E+002,-2.8323247E+002,-2.9106849E+002,-3.5043235E+000, 1.8331152E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2165769E+002, 1.1378078E+002, 3.3298786E-002, 3.3298786E-002
 1.7910374E+001, 6.8164742E+002,-2.8724056E+002,-2.7386865E+002,-2.9450594E+000, 1.8844443E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4383680E+002, 1.3643760E+002, 3.3298786E-002, 3.3298786E-002
 1.7940634E+001, 6.9995334E+002,-2.9657152E+002,-2.8723323E+002,-3.3513775E+000, 1.9998402E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4536861E+002, 1.3279561E+002, 3.3298786E-002, 3.3298786E-002
 1.7970112E+001, 7.4760565E+002,-3.1500125E+002,-3.3517037E+002,-3.5769295E+000, 2.0773165E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2817507E+002, 1.1463027E+002, 3.3298786E-002, 3.3298786E-002
 1.8001373E+001, 8.0223614E+002,-3.3784522E+002,-3.7313036E+002,-3.9940599E+000, 2.1907501E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1932549E+002, 1.0917401E+002, 3.3298786E-002, 3.3298786E-002
 1.8030231E+001, 8.3754095E+002,-3.5173132E+002,-4.1611874E+002,-3.9471824E+000, 2.2526869E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6863941E+001, 8.8270584E+001, 3.3298786E-002, 3.3298786E-002
 1.8061735E+001, 8.4525643E+002,-3.5577370E+002,-4.5570602E+002,-4.2816831E+000, 2.3461276E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3128497E+001, 5.2956304E+001, 3.3298786E-002, 3.3298786E-002
 1.8091230E+001, 8.5144050E+002,-3.5821863E+002,-4.8580339E+002,-5.2084817E+000, 2.0172683E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2948475E+000, 2.2382689E+001, 2.9685196E-002, 2.9685196E-002
 1.8122391E+001, 8.9939420E+002,-3.7361338E+002,-5.2594164E+002,-4.8533274E+000, 1.4252954E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5013851E+001, 9.2387982E+000, 2.2199191E-002, 2.2199191E-002
 1.8150509E+001, 8.5625915E+002,-3.6255770E+002,-5.1276679E+002,-5.3111387E+000, 1.3980760E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6590486E+001,-1.0395719E+001, 2.2199191E-002, 2.2199191E-002
 1.8183313E+001, 8.1640433E+002,-3.4030295E+002,-5.1946529E+002,-5.6332259E+000, 1.4300202E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6982164E+001,-3.4696945E+001, 2.2199191E-002, 2.2199191E-002
 1.8213776E+001, 7.3499237E+002,-3.0663310E+002,-5.3294160E+002,-6.2842672E+000, 1.4054554E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9056927E+001,-9.6812032E+001, 2.2199191E-002, 2.2199191E-002
 1.8240957E+001, 6.9463611E+002,-2.8734441E+002,-5.2119134E+002,-6.0585862E+000, 1.4470143E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1170222E+002,-1.0548808E+002, 2.2199191E-002, 2.2199191E-002
 1.8272047E+001, 6.5257059E+002,-2.7128818E+002,-5.3193231E+002,-6.1621436E+000, 1.4406725E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4007528E+002,-1.4240532E+002, 2.2199191E-002, 2.2199191E-002
 1.8303246E+001, 5.9569808E+002,-2.4189028E+002,-5.5660293E+002,-6.5359475E+000, 1.4787174E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9509670E+002,-1.9454390E+002, 2.2199191E-002, 2.2199191E-002
 1.8330568E+001, 5.7929611E+002,-2.2920459E+002,-5.3195605E+002,-5.5774930E+000, 1.4897378E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8200114E+002,-1.7254465E+002, 2.2199191E-002, 2.2199191E-002
 1.8364264E+001, 5.7038066E+002,-2.2636480E+002,-4.8386435E+002,-5.0237187E+000, 1.4695849E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4140497E+002,-1.3017637E+002, 2.2199191E-002, 2.2199191E-002
 1.8391687E+001, 5.5570051E+002,-2.2335498E+002,-4.6290933E+002,-4.6878646E+000, 1.4522335E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2712079E+002,-1.2072934E+002, 2.2199191E-002, 2.2199191E-002
 1.8421854E+001, 5.5743733E+002,-2.2423944E+002,-4.5596504E+002,-4.2450313E+000, 1.4383336E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1918273E+002,-1.1262885E+002, 2.2199191E-002, 2.2199191E-002
 1.8455036E+001, 5.2786185E+002,-2.1272053E+002,-4.5453689E+002,-4.0628489E+000, 1.3619281E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3345213E+002,-1.2983913E+002, 2.2199191E-002, 2.2199191E-002
 1.8482689E+001, 4.9942173E+002,-1.9940428E+002,-4.3838750E+002,-3.6864458E+000, 1.3075956E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3749847E+002,-1.2898053E+002, 2.2199191E-002, 2.2199191E-002
 1.8510342E+001, 5.0643934E+002,-1.9928242E+002,-4.1750725E+002,-3.2247203E+000, 1.3227955E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1244549E+002,-1.0034710E+002, 2.2199191E-002, 2.2199191E-002
 1.8542879E+001, 4.8575868E+002,-1.9146322E+002,-3.7764040E+002,-2.8868020E+000, 1.3139714E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5173505E+001,-7.3092032E+001, 2.2199191E-002, 2.2199191E-002
 1.8573706E+001, 4.6942696E+002,-1.8705642E+002,-3.3592823E+002,-2.5084882E+000, 1.2718209E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6959830E+001,-4.3347980E+001, 2.2199191E-002, 2.2199191E-002
 1.8603262E+001, 4.5829222E+002,-1.8351966E+002,-3.0783445E+002,-2.3146525E+000, 1.2833783E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3011306E+001,-2.2542747E+001, 2.2199191E-002, 2.2199191E-002
 1.8632816E+001, 4.4287942E+002,-1.7956176E+002,-3.1108636E+002,-2.2472072E+000, 1.2962625E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3546871E+001,-3.7053288E+001, 2.2199191E-002, 2.2199191E-002
 1.8664614E+001, 4.4292911E+002,-1.7656059E+002,-3.3498299E+002,-2.0537208E+000, 1.3073938E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6314621E+001,-5.7594247E+001, 2.2199191E-002, 2.2199191E-002
 1.8691113E+001, 4.4846736E+002,-1.8278484E+002,-3.3780452E+002,-1.9534815E+000, 1.2838799E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8886226E+001,-6.1236681E+001, 2.2199191E-002, 2.2199191E-002
 1.8725559E+001, 4.4384977E+002,-1.7962466E+002,-3.3338193E+002,-1.8182503E+000, 1.2621832E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4467737E+001,-5.8353233E+001, 2.2199191E-002, 2.2199191E-002
 1.8754705E+001, 4.3461436E+002,-1.7621567E+002,-3.2604279E+002,-1.9789875E+000, 1.2418150E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3572856E+001,-5.7204934E+001, 2.2199191E-002, 2.2199191E-002
 1.8783854E+001, 4.3349909E+002,-1.7327974E+002,-3.0291905E+002,-1.8776846E+000, 1.2589903E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1020964E+001,-3.1987484E+001, 2.2199191E-002, 2.2199191E-002
 1.8813000E+001, 4.4922620E+002,-1.8216921E+002,-2.7338188E+002,-1.5861605E+000, 1.2928435E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5999777E+000, 5.0173923E+000, 2.2199191E-002, 2.2199191E-002
 1.8842148E+001, 4.5673048E+002,-1.8349176E+002,-2.4870134E+002,-1.5003297E+000, 1.3055631E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5623582E+001, 3.6092680E+001, 2.2199191E-002, 2.2199191E-002
 1.8871294E+001, 4.4979581E+002,-1.8077884E+002,-2.4112184E+002,-1.5526705E+000, 1.3079474E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1134190E+001, 3.9421936E+001, 2.2199191E-002, 2.2199191E-002
 1.8900442E+001, 4.4770917E+002,-1.8076123E+002,-2.3212959E+002,-1.3603087E+000, 1.2151365E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6186067E+001, 4.5609405E+001, 2.2199191E-002, 2.2199191E-002
 1.8932503E+001, 4.6617598E+002,-1.8783720E+002,-2.3688825E+002,-1.2407482E+000, 1.0057085E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7394778E+001, 5.0266866E+001, 2.2199191E-002, 2.2199191E-002
 1.8964565E+001, 4.3034317E+002,-1.7986148E+002,-2.5087854E+002,-1.5358519E+000, 1.0123487E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5068792E+000, 8.1907817E+000, 2.2199191E-002, 2.2199191E-002
 1.8990215E+001, 4.3198463E+002,-1.7450728E+002,-2.4951450E+002,-1.4353896E+000, 1.0564386E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1518375E+001, 1.7091843E+001, 2.2199191E-002, 2.2199191E-002
 1.9022278E+001, 4.3430343E+002,-1.7789855E+002,-2.4196973E+002,-1.4933118E+000, 1.1174005E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1309667E+001, 2.4115846E+001, 2.2199191E-002, 2.2199191E-002
 1.9054338E+001, 4.3685348E+002,-1.7730440E+002,-2.5246443E+002,-1.2241926E+000, 1.1313823E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1720613E+001, 1.7174279E+001, 2.2199191E-002, 2.2199191E-002
 1.9084599E+001, 4.2577634E+002,-1.7452161E+002,-2.5657732E+002,-1.2447635E+000, 1.0929181E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8011116E+000, 4.3618352E+000, 2.2199191E-002, 2.2199191E-002
 1.9113708E+001, 4.2518959E+002,-1.7115415E+002,-2.5873473E+002,-1.1269669E+000, 1.1212200E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9455480E+000, 5.3859502E+000, 2.2199191E-002, 2.2199191E-002
 1.9143303E+001, 4.3095782E+002,-1.7566848E+002,-2.5907203E+002,-1.1922759E+000, 1.1823171E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5778486E+000, 6.8482084E+000, 2.2199191E-002, 2.2199191E-002
 1.9172655E+001, 4.4326234E+002,-1.8080424E+002,-2.7302958E+002,-1.2092666E+000, 1.2132582E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5075351E+000, 3.5183823E-001, 2.2199191E-002, 2.2199191E-002
 1.9200426E+001, 4.4527560E+002,-1.8255032E+002,-2.8994619E+002,-1.1746560E+000, 1.2601782E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7497706E+001,-1.5793783E+001, 2.2199191E-002, 2.2199191E-002
 1.9232256E+001, 4.4758083E+002,-1.8275439E+002,-2.9351486E+002,-1.3439251E+000, 1.2859517E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2021671E+001,-1.7172831E+001, 2.2199191E-002, 2.2199191E-002
 1.9263464E+001, 4.5902984E+002,-1.8534978E+002,-2.8759179E+002,-1.4079281E+000, 1.2735375E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0899346E+001,-2.5842771E+000, 2.2199191E-002, 2.2199191E-002
 1.9290215E+001, 4.6154777E+002,-1.8769735E+002,-2.9737245E+002,-1.2965388E+000, 1.2678489E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1281882E+001,-1.2140079E+001, 2.2199191E-002, 2.2199191E-002
 1.9321423E+001, 4.6438960E+002,-1.8745304E+002,-3.1556174E+002,-1.2317204E+000, 1.2403973E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7080250E+001,-2.7452927E+001, 2.2199191E-002, 2.2199191E-002
 1.9352633E+001, 4.7484257E+002,-1.9012063E+002,-3.2008485E+002,-1.0936336E+000, 1.2147135E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4437171E+001,-2.4309414E+001, 2.2199191E-002, 2.2199191E-002
 1.9383841E+001, 4.7955125E+002,-1.9242320E+002,-3.0307692E+002,-1.1310327E+000, 1.1962582E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6042495E+001,-5.1173204E+000, 2.2199191E-002, 2.2199191E-002
 1.9410591E+001, 4.6825619E+002,-1.8962869E+002,-2.8344594E+002,-9.5784044E-001, 1.1913899E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2607037E+000, 6.1376244E+000, 2.2199191E-002, 2.2199191E-002
 1.9441799E+001, 4.5354544E+002,-1.8460648E+002,-2.6851072E+002,-8.7924325E-001, 1.1622107E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4362263E+000, 1.1171109E+001, 2.2199191E-002, 2.2199191E-002
 1.9473007E+001, 4.4940760E+002,-1.8396866E+002,-2.7457849E+002,-9.7405140E-001, 1.1302926E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5961455E+000, 1.1893310E+000, 2.2199191E-002, 2.2199191E-002
 1.9501541E+001, 4.5511174E+002,-1.8290133E+002,-2.7921986E+002,-9.3285845E-001, 1.1217584E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8263085E+000, 3.2752768E+000, 2.2199191E-002, 2.2199191E-002
 1.9530966E+001, 4.7561823E+002,-1.9059687E+002,-2.6627181E+002,-9.5648258E-001, 1.1440106E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7832318E+001, 2.9233179E+001, 2.2199191E-002, 2.2199191E-002
 1.9561373E+001, 4.8719444E+002,-1.9809524E+002,-2.5029408E+002,-1.0421196E+000, 1.1955721E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2820188E+001, 4.9718720E+001, 2.2199191E-002, 2.2199191E-002
 1.9590229E+001, 4.9663745E+002,-2.0342610E+002,-2.4602906E+002,-1.0696476E+000, 1.2408180E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1882314E+001, 5.8520822E+001, 2.2199191E-002, 2.2199191E-002
 1.9625055E+001, 4.9456205E+002,-2.0499247E+002,-2.4502288E+002,-1.0350182E+000, 1.2521468E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1146095E+001, 5.6033150E+001, 2.2199191E-002, 2.2199191E-002
 1.9652382E+001, 4.9357195E+002,-2.0280930E+002,-2.6165201E+002,-1.1412968E+000, 1.2805108E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5212994E+001, 4.0774447E+001, 2.2199191E-002, 2.2199191E-002
 1.9681349E+001, 4.9020437E+002,-2.0009114E+002,-2.8275489E+002,-1.2762843E+000, 1.2798313E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3041332E+001, 1.8880369E+001, 2.2199191E-002, 2.2199191E-002
 1.9715033E+001, 4.9213876E+002,-2.0333431E+002,-3.0794223E+002,-1.3463086E+000, 1.2630849E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2553447E+001,-7.8532419E+000, 2.2199191E-002, 2.2199191E-002
 1.9744644E+001, 4.8362040E+002,-2.0042200E+002,-3.1932545E+002,-1.4142089E+000, 1.2389277E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0150244E+001,-2.5151974E+001, 2.2199191E-002, 2.2199191E-002
 1.9772570E+001, 4.8452931E+002,-1.9699747E+002,-3.0393787E+002,-1.3059111E+000, 1.2515803E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3940412E+001,-5.1961408E+000, 2.2199191E-002, 2.2199191E-002
 1.9805017E+001, 4.7816149E+002,-1.9684978E+002,-2.7132388E+002,-1.3607803E+000, 1.2694539E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1522827E+001, 2.1321591E+001, 2.2199191E-002, 2.2199191E-002
 1.9835989E+001, 4.8401898E+002,-2.0146181E+002,-2.6474570E+002,-1.3079727E+000, 1.2703785E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2521752E+001, 2.9207276E+001, 2.2199191E-002, 2.2199191E-002
 1.9860767E+001, 4.9318672E+002,-2.0318795E+002,-2.6392974E+002,-1.4641721E+000, 1.2510203E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7246215E+001, 3.7115060E+001, 2.2199191E-002, 2.2199191E-002
 1.9891739E+001, 4.8616809E+002,-1.9956699E+002,-2.5367672E+002,-1.8489293E+000, 1.2371975E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5035942E+001, 4.3447430E+001, 2.2199191E-002, 2.2199191E-002
 1.9922712E+001, 4.9016280E+002,-2.0074670E+002,-2.7904569E+002,-1.9245055E+000, 1.2046475E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6246444E+001, 2.0492378E+001, 2.2199191E-002, 2.2199191E-002
 1.9953684E+001, 4.8256288E+002,-1.9625672E+002,-3.0327517E+002,-1.6270986E+000, 1.1962564E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0091330E+001,-6.6335398E+000, 2.2199191E-002, 2.2199191E-002
 1.9984657E+001, 4.7627320E+002,-1.9415777E+002,-3.0932450E+002,-1.4501571E+000, 1.1772320E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1338799E+001,-1.6886905E+001, 2.2199191E-002, 2.2199191E-002
 2.0015629E+001, 4.7466908E+002,-1.9587877E+002,-3.1473698E+002,-1.2921885E+000, 1.1842494E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7817599E+001,-2.5396361E+001, 2.2199191E-002, 2.2199191E-002
 2.0040407E+001, 4.7143330E+002,-1.9652855E+002,-3.1656850E+002,-1.2053434E+000, 1.1958410E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5241057E+001,-3.0910686E+001, 2.2199191E-002, 2.2199191E-002
 2.0071381E+001, 4.6177370E+002,-1.9130516E+002,-3.1169752E+002,-1.0292786E+000, 1.1993895E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5309011E+001,-3.0264361E+001, 2.2199191E-002, 2.2199191E-002
 2.0102352E+001, 4.4544427E+002,-1.8116062E+002,-3.3108809E+002,-9.6952590E-001, 1.1802082E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9484045E+001,-5.5971879E+001, 2.2199191E-002, 2.2199191E-002
 2.0130739E+001, 4.4066991E+002,-1.7932820E+002,-3.4893899E+002,-1.0990302E+000, 1.1387113E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4527331E+001,-7.7309197E+001, 2.2199191E-002, 2.2199191E-002
 2.0161358E+001, 4.2091447E+002,-1.7268167E+002,-3.4901726E+002,-1.2608313E+000, 1.1102767E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5574379E+001,-9.0942516E+001, 2.2199191E-002, 2.2199191E-002
 2.0191618E+001, 3.9563512E+002,-1.6156643E+002,-3.4030224E+002,-1.2569721E+000, 1.1097869E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0286027E+002,-9.6392656E+001, 2.2199191E-002, 2.2199191E-002
 2.0223829E+001, 3.8986315E+002,-1.5662843E+002,-3.0811762E+002,-1.1034548E+000, 1.0825727E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3238044E+001,-6.5160632E+001, 2.2199191E-002, 2.2199191E-002
 2.0250673E+001, 3.9107946E+002,-1.5821477E+002,-2.6841973E+002,-1.0258574E+000, 1.0913146E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3146598E+001,-2.5667742E+001, 2.2199191E-002, 2.2199191E-002
 2.0280201E+001, 4.0906384E+002,-1.6996671E+002,-2.3985294E+002,-9.5045609E-001, 1.0960122E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0819989E+000, 9.2538641E+000, 2.2199191E-002, 2.2199191E-002
 2.0314985E+001, 4.2191866E+002,-1.7524895E+002,-2.4162862E+002,-8.5487631E-001, 1.1176139E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2969699E+001, 1.5362349E+001, 2.2199191E-002, 2.2199191E-002
 2.0341270E+001, 4.2328423E+002,-1.7342707E+002,-2.3737788E+002,-8.7266558E-001, 1.1233050E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8204907E+001, 2.2839669E+001, 2.2199191E-002, 2.2199191E-002
 2.0375441E+001, 4.0683903E+002,-1.6674854E+002,-2.2509296E+002,-1.0389363E+000, 1.0985809E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3504244E+001, 2.4944405E+001, 2.2199191E-002, 2.2199191E-002
 2.0404356E+001, 4.0459904E+002,-1.6635175E+002,-2.2110290E+002,-1.1507100E+000, 1.0800672E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2913478E+001, 2.6794354E+001, 2.2199191E-002, 2.2199191E-002
 2.0433270E+001, 4.2528959E+002,-1.7493867E+002,-2.2345882E+002,-1.1297350E+000, 1.0725646E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3788935E+001, 3.6488015E+001, 2.2199191E-002, 2.2199191E-002
 2.0462183E+001, 4.2639699E+002,-1.7775773E+002,-2.2724209E+002,-1.0857895E+000, 1.0780707E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0985174E+001, 3.1092082E+001, 2.2199191E-002, 2.2199191E-002
 2.0491096E+001, 4.2278859E+002,-1.7439306E+002,-2.4020178E+002,-1.0395675E+000, 1.0789778E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4337134E+001, 1.7943967E+001, 2.2199191E-002, 2.2199191E-002
 2.0520010E+001, 4.3443638E+002,-1.8091460E+002,-2.4463844E+002,-9.9636253E-001, 1.1398948E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5820701E+001, 1.9285921E+001, 2.2199191E-002, 2.2199191E-002
